,Position,Track.Name,Artist,Streams,URL,Date,Region
205,5,Friday,Booba,122078,https://open.spotify.com/track/1CYj9Yx8zrYvU93khXvmsA,1/9/2018,fr
206,6,Reine,Dadju,118067,https://open.spotify.com/track/2HdCh16tdPjle1rm80Y6q7,1/9/2018,fr
207,7,Havana,Camila Cabello,113598,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1/9/2018,fr
208,8,Bling Bling,Kaaris,106180,https://open.spotify.com/track/4s7OqcUEyLJ1RkbzBopRGt,1/9/2018,fr
209,9,Tueurs,Damso,105430,https://open.spotify.com/track/3IQe7wqTyXxkqeMR8is76T,1/9/2018,fr
210,10,113,Booba,98355,https://open.spotify.com/track/6xqAP7kpdgCy8lERQHh29c,1/9/2018,fr
211,11,Salé,Niska,98112,https://open.spotify.com/track/0uBu60Wd7yzm2sFrj2hSr6,1/9/2018,fr
212,12,Drapeau noir,Booba,92101,https://open.spotify.com/track/5SGoH6oXOUUWKpvuOzLEnM,1/9/2018,fr
213,13,Him & I (with Halsey),G-Eazy,87767,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,1/9/2018,fr
214,14,Petite fille,Booba,87129,https://open.spotify.com/track/1ywqGGNsfC9gditduk5hpZ,1/9/2018,fr
215,15,Catchu Catchu,Lartiste,78301,https://open.spotify.com/track/2ogSMKrLQnICe1onHfr0rL,1/9/2018,fr
216,16,Tuba Life,Niska,77862,https://open.spotify.com/track/2r6C2IEw533mDs3sam5Zxx,1/9/2018,fr
217,17,River (feat. Ed Sheeran),Eminem,77227,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,1/9/2018,fr
218,18,Ridin',Booba,76103,https://open.spotify.com/track/06IYJV7Ed3FfpJurK7OIFG,1/9/2018,fr
219,19,Dusk Till Dawn - Radio Edit,ZAYN,75444,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,1/9/2018,fr
220,20,Gucci Gang,Lil Pump,72879,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,1/9/2018,fr
221,21,Let You Down,NF,72513,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,1/9/2018,fr
222,22,Réseaux,Niska,71430,https://open.spotify.com/track/2nY6MRHWpW0AGXMoGDJOjX,1/9/2018,fr
223,23,De l'autre côté (feat. Nekfeu),Ninho,70249,https://open.spotify.com/track/3ldfGgw7IoLHbaqmspX3ME,1/9/2018,fr
224,24,Mobali,Siboy,69760,https://open.spotify.com/track/6xcXAVbDuVT1pCsa2rmDHY,1/9/2018,fr
225,25,Tout va bien,Orelsan,69755,https://open.spotify.com/track/7gmYDrNYV5AaTEnZo0yhtM,1/9/2018,fr
226,26,Noche,Lacrim,69413,https://open.spotify.com/track/4eUxD9V0Df1prftDNBpQ9Z,1/9/2018,fr
227,27,Trône,Booba,65752,https://open.spotify.com/track/5uTod3SFov0HLe1QAPn960,1/9/2018,fr
228,28,Stargazing,Kygo,64993,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,1/9/2018,fr
229,29,Caméléon,Maître Gims,64824,https://open.spotify.com/track/6wN357SzlXezV5aJ2wzAPV,1/9/2018,fr
230,30,What Lovers Do (feat. SZA),Maroon 5,63713,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,1/9/2018,fr
231,31,Madre mia (feat. Ninho),Sadek,63194,https://open.spotify.com/track/37YNulvDhyzULfhHycmhEl,1/9/2018,fr
232,32,Katchi (Ofenbach vs. Nick Waterhouse),Ofenbach,62863,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe,1/9/2018,fr
233,33,Wolves,Selena Gomez,61595,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,1/9/2018,fr
234,34,Glorious (feat. Skylar Grey),Macklemore,61553,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,1/9/2018,fr
235,35,Par amour,Dadju,61042,https://open.spotify.com/track/3alSzdz0U10gV2aXVigYkT,1/9/2018,fr
236,36,Unforgettable,French Montana,61011,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,1/9/2018,fr
237,37,Shape of You,Ed Sheeran,60052,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/9/2018,fr
238,38,Ε. Signaler,Damso,58568,https://open.spotify.com/track/03aduXwm6cTqO9bb4XFQ2b,1/9/2018,fr
239,39,Feel It Still,Portugal. The Man,58348,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,1/9/2018,fr
240,40,Echame La Culpa,Luis Fonsi,58159,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,fr
241,41,I Miss You (feat. Julia Michaels),Clean Bandit,57803,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,1/9/2018,fr
242,42,Medellín,Niska,57358,https://open.spotify.com/track/1gI6FedOWXQ7aSj4FfEiGK,1/9/2018,fr
243,43,Θ. Macarena,Damso,56996,https://open.spotify.com/track/2UZW9WOPXdxw9YMG1bebS8,1/9/2018,fr
244,44,A Different Way (with Lauv),DJ Snake,56725,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,1/9/2018,fr
245,45,Il jouait du piano debout,France Gall,56065,https://open.spotify.com/track/3GfUHAoOSGy3hhEaTU34WV,1/9/2018,fr
246,46,"Ella, elle l'a - Remasterisé",France Gall,54936,https://open.spotify.com/track/67CfbIKKTCKFqmQLJwUftX,1/9/2018,fr
247,47,Bienvenue à La Banane,Moha La Squale,54739,https://open.spotify.com/track/75150PNLhk4LZwCe3ytsUq,1/9/2018,fr
248,48,Résiste - Remasterisé,France Gall,52942,https://open.spotify.com/track/51BbACodhBnd9lBs2TI0YT,1/9/2018,fr
249,49,Perfect,Ed Sheeran,52839,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,1/9/2018,fr
250,50,Défaite de famille,Orelsan,52613,https://open.spotify.com/track/0IvTKTST66tq30ZeFWeqfm,1/9/2018,fr
251,51,Rémi sans famille,Moha La Squale,51765,https://open.spotify.com/track/36h5D83xrFPlEBCkySUJI5,1/9/2018,fr
252,52,M'appelle pas mon frérot,Moha La Squale,51237,https://open.spotify.com/track/6pSeZIGjpijuBpr8dIfQ11,1/9/2018,fr
253,53,Mamacita,Ninho,51158,https://open.spotify.com/track/35gJuqfvrdlCA2MmAtaD3J,1/9/2018,fr
254,54,Diarabi,Kaaris,50875,https://open.spotify.com/track/644Y6gowYTqtd2U2XNKzDS,1/9/2018,fr
255,55,Too Good At Goodbyes,Sam Smith,50300,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1/9/2018,fr
256,56,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,49559,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,1/9/2018,fr
257,57,Finesse (Remix) [feat. Cardi B],Bruno Mars,48631,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,1/9/2018,fr
258,58,1-800-273-8255,Logic,48606,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,1/9/2018,fr
259,59,Basique,Orelsan,48533,https://open.spotify.com/track/2ICdvchXmDh5mdLyyL2opB,1/9/2018,fr
260,60,Silence,Marshmello,48106,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,1/9/2018,fr
261,61,I Like Me Better,Lauv,47911,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,1/9/2018,fr
262,62,How Long,Charlie Puth,47218,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,1/9/2018,fr
263,63,Lonely Together (feat. Rita Ora),Avicii,47140,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,1/9/2018,fr
264,64,Vide,13 Block,47108,https://open.spotify.com/track/69RclklKbEelwfQJCBzh0m,1/9/2018,fr
265,65,Γ. Mosaïque solitaire,Damso,47066,https://open.spotify.com/track/1E3zyoTHtJzsu5CjwIFIhY,1/9/2018,fr
266,66,Je pense à toi,Hornet La Frappe,46913,https://open.spotify.com/track/4vEaXY95aExfle99vJgXzU,1/9/2018,fr
267,67,Bum Bum Tam Tam,MC Fioti,46889,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,1/9/2018,fr
268,68,Pas comme eux,Moha La Squale,46521,https://open.spotify.com/track/6q7ZhZkvOoTKEfdkvr1Nxm,1/9/2018,fr
269,69,Délicieuse,Jul,46385,https://open.spotify.com/track/5cpMslbJb6KxMGcpfZQB2Q,1/9/2018,fr
270,70,Whatever It Takes,Imagine Dragons,46297,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH,1/9/2018,fr
271,71,Ça va aller,Booba,46283,https://open.spotify.com/track/61TEjsLb7OlStCTpQfcHnC,1/9/2018,fr
272,72,Bob Marley,Dadju,45868,https://open.spotify.com/track/6L6yn9GeVqnlWX1npp6rAK,1/9/2018,fr
273,73,Bouyon,Booba,45818,https://open.spotify.com/track/2OyrNLP00LCDYFC5MMtdHq,1/9/2018,fr
274,74,N. J Respect R,Damso,45274,https://open.spotify.com/track/75UFzgBCaVwJJ4IVIaatpe,1/9/2018,fr
275,75,So Far Away,Martin Garrix,44671,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,1/9/2018,fr
276,76,Centurion,Booba,44383,https://open.spotify.com/track/08Dx3uIZwSJIzhkHbteMg9,1/9/2018,fr
277,77,Magnifique,Booba,44151,https://open.spotify.com/track/2Fs3jrnxAnPsiKmD3b37FE,1/9/2018,fr
278,78,T'étais où?,Moha La Squale,43833,https://open.spotify.com/track/6PmduAwBxCsGIQXPDoWzLm,1/9/2018,fr
279,79,Jusqu'au dernier gramme,PNL,43772,https://open.spotify.com/track/2jBleFNl3YK8lyJc1OvxXt,1/9/2018,fr
280,80,Fête de trop - Single Version,Eddy de Pretto,43219,https://open.spotify.com/track/43J4VGh0663OrUXJR0VRQh,1/9/2018,fr
281,81,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,43205,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,1/9/2018,fr
282,82,New Rules,Dua Lipa,42455,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,1/9/2018,fr
283,83,À la folie,Booba,42389,https://open.spotify.com/track/22s2CAMi1ciy0wMN42OCV2,1/9/2018,fr
284,84,Evidemment - Remasterisé,France Gall,41803,https://open.spotify.com/track/1kYi6X7VMmU3rCiE2aWjV1,1/9/2018,fr
285,85,Yeux disent,Lomepal,41715,https://open.spotify.com/track/1uaAq8pSghvpVxlrOrgdeO,1/9/2018,fr
286,86,Sous contrôle,Dadju,41555,https://open.spotify.com/track/64qdods9r5p6wovmRZdyg3,1/9/2018,fr
287,87,Fallait pas,Marwa Loud,41409,https://open.spotify.com/track/7Ij6GjCcmiAVJlm0ptzAPH,1/9/2018,fr
288,88,Papa allo,Alonzo,41285,https://open.spotify.com/track/0cW4qZevtGLVy7aejt6N3Y,1/9/2018,fr
289,89,Amnésie,Damso,40438,https://open.spotify.com/track/5KarRgBDrHR1DtGq6XcCV1,1/9/2018,fr
290,90,Maghrébin,Hornet La Frappe,40375,https://open.spotify.com/track/3xbPIl1dqCSbymBpBrNl73,1/9/2018,fr
291,91,Henrico,Jul,39729,https://open.spotify.com/track/39CsSn6zBZXomZ0dhW59fN,1/9/2018,fr
292,92,Je vais t'oublier,Jul,39664,https://open.spotify.com/track/16pMGll7Ngwq32CrLEMyxa,1/9/2018,fr
293,93,La tête dans les nuages,Jul,39338,https://open.spotify.com/track/4ixCzEIDG8nLFkIVO7gpQT,1/9/2018,fr
294,94,Dommage,Bigflo & Oli,38763,https://open.spotify.com/track/0J2a0afQcr63ymGo5hKCDo,1/9/2018,fr
295,95,Anywhere,Rita Ora,38680,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,1/9/2018,fr
296,96,Havana,Hayce Lemsi,38450,https://open.spotify.com/track/3WAKs2Rne0gHa9NR6LTZjU,1/9/2018,fr
297,97,Veux-tu ?,Lacrim,37695,https://open.spotify.com/track/5HrXDe1X7CmcrAImUTfBnv,1/9/2018,fr
298,98,Midi minuit,Moha La Squale,37685,https://open.spotify.com/track/2ZHiEewkS9vkf4OY5fXpcc,1/9/2018,fr
299,99,Nougat,Booba,37541,https://open.spotify.com/track/5Rx8EFzn69ZDUak8U9jNwC,1/9/2018,fr
300,100,#JesuispasséchezSo EP 11,Sofiane,37208,https://open.spotify.com/track/5O15xPvlUyf6WYJqNP96vc,1/9/2018,fr
301,101,Notes pour trop tard (feat. Ibeyi),Orelsan,36502,https://open.spotify.com/track/3SgnYOV9ONL0bIHaAcOYE1,1/9/2018,fr
302,102,Terrain,Booba,36238,https://open.spotify.com/track/0ZX9rBmszRFqk10d8JeV1p,1/9/2018,fr
303,103,Comme si de rien n'était,Dadju,35816,https://open.spotify.com/track/3kxw1ojLnfX1T5qq1wBaEu,1/9/2018,fr
304,104,Vai et viens,Lartiste,35709,https://open.spotify.com/track/7if7fmYTfMnsWRlkK3HmcV,1/9/2018,fr
305,105,DKR - Bonus Track,Booba,35206,https://open.spotify.com/track/5h0cywRy1x3LQc7kHIxPgu,1/9/2018,fr
306,106,O'KCLH,4Keus Gang,35162,https://open.spotify.com/track/6TmLzC7dbkrWnh0bWXSpyq,1/9/2018,fr
307,107,Hurtin' Me,Stefflon Don,34913,https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL,1/9/2018,fr
308,108,C'est pas bon,Abou Debeing,34907,https://open.spotify.com/track/3rSi8CHHz7V96AwRQbbjf6,1/9/2018,fr
309,109,No Limit,G-Eazy,34738,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,1/9/2018,fr
310,110,"Je suis gninnin, je suis bien",Kaaris,34672,https://open.spotify.com/track/3L9Ih3UDmjqqVOhP6HXJbm,1/9/2018,fr
311,111,La fête est finie,Orelsan,34412,https://open.spotify.com/track/0b3dRQO5pgGtwSMufwmzAr,1/9/2018,fr
312,112,Leave a Light On,Tom Walker,34179,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,1/9/2018,fr
313,113,Onizuka,PNL,34043,https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by,1/9/2018,fr
314,114,Koussi koussa,Kalash,34023,https://open.spotify.com/track/2bN31IEckRU6jEj416ABvc,1/9/2018,fr
315,115,Story X,Niska,33627,https://open.spotify.com/track/05k8JclzlJZuO6dmfFmFW6,1/9/2018,fr
316,116,Si maman si - Remasterisé,France Gall,33621,https://open.spotify.com/track/6NvKOWV0UnBPAaO76D4JxS,1/9/2018,fr
317,117,Bartier Cardi (feat. 21 Savage),Cardi B,33618,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,1/9/2018,fr
318,118,Pour la 20ème,Moha La Squale,33399,https://open.spotify.com/track/20rPkTNLuEx8b2ikDExTso,1/9/2018,fr
319,119,San,Orelsan,32940,https://open.spotify.com/track/36SHbxigbf4iSCHdQVgy6V,1/9/2018,fr
320,120,Ma fable,Moha La Squale,32723,https://open.spotify.com/track/605oWxNd0ypnZkrZeKquxy,1/9/2018,fr
321,121,Devil in Me,Purple Disco Machine,32461,https://open.spotify.com/track/41rOnZXVg3cLacziEBgkpW,1/9/2018,fr
322,122,Rose,Ninho,32336,https://open.spotify.com/track/4Ln4KAwk37peyCh2QpqYnP,1/9/2018,fr
323,123,Pull in up,Hayce Lemsi,32242,https://open.spotify.com/track/50vna8HRbxMiRq9qIiZfOG,1/9/2018,fr
324,124,Amigo,Jul,32165,https://open.spotify.com/track/6sO5rB2K8fIJVt11Omgw8Y,1/9/2018,fr
325,125,États d'Amour,Amir,32121,https://open.spotify.com/track/2gpgza83pGT4mJYjvb5cZo,1/9/2018,fr
326,126,XO TOUR Llif3,Lil Uzi Vert,31988,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,1/9/2018,fr
327,127,Rappelle-toi,Moha La Squale,31964,https://open.spotify.com/track/732i9VWjsGtBekm2lZYAgV,1/9/2018,fr
328,128,Ma fierté,Dadju,31887,https://open.spotify.com/track/4z0IXsydGE0IpQnO2uOlKU,1/9/2018,fr
329,129,Good Old Days (feat. Kesha),Macklemore,31868,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X,1/9/2018,fr
330,130,No Roots,Alice Merton,31849,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0,1/9/2018,fr
331,131,Life,Hamza,31713,https://open.spotify.com/track/1oHh0DAi8nJDORn90H97QA,1/9/2018,fr
332,132,Thunder,Imagine Dragons,31652,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,1/9/2018,fr
333,133,Mi Gente (feat. Beyoncé),J Balvin,31582,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,1/9/2018,fr
334,134,Oublie-le,Dadju,31401,https://open.spotify.com/track/3ZIWdjqDCjAtq4daPmYr6g,1/9/2018,fr
335,135,La pluie (feat. Stromae),Orelsan,30613,https://open.spotify.com/track/4cYFep5SECqb4EsSkF82e0,1/9/2018,fr
336,136,"Poupée de cire, poupée de son",France Gall,30612,https://open.spotify.com/track/7i4WaTC7Xp6SY49aCdcVia,1/9/2018,fr
337,137,Christophe (feat. Maître Gims),Orelsan,30551,https://open.spotify.com/track/0VhkA3NAwIFfVW4NFCbAOD,1/9/2018,fr
338,138,Elle m'a eu,Ninho,30437,https://open.spotify.com/track/78DktVruMrKYyv6rjdKDMM,1/9/2018,fr
339,139,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,30276,https://open.spotify.com/track/14EgW52HVqnLHd30bgbPxg,1/9/2018,fr
340,140,Lionne,Dadju,30273,https://open.spotify.com/track/6RcunYh727ddHarRJ4mTIj,1/9/2018,fr
341,141,Django,Dadju,29971,https://open.spotify.com/track/51PPDB9v8QOMkiUe06eYfc,1/9/2018,fr
342,142,Danser,Lisandro Cuxi,29793,https://open.spotify.com/track/1QhfbbWDw6jL0DsjErYkpi,1/9/2018,fr
343,143,Real Friends,Camila Cabello,29752,https://open.spotify.com/track/4V6MRo0CEAC9MwAm7dkPuL,1/9/2018,fr
344,144,J'aimerais bien,Moha La Squale,29155,https://open.spotify.com/track/7u5nZAvJaZiXZLc2I6VLH9,1/9/2018,fr
345,145,Laisse pas traîner ton fils (feat. Sofiane),Ninho,28853,https://open.spotify.com/track/1Fv767CH5YFrjo6HwzHnpR,1/9/2018,fr
346,146,Zone (feat. Nekfeu & Dizzee Rascal),Orelsan,28816,https://open.spotify.com/track/1Tx2jZNOvlrj20ctkCg8vR,1/9/2018,fr
347,147,I Believe I'm Fine,Robin Schulz,28625,https://open.spotify.com/track/2i3WO0WkrlnrA1I4GdUmxh,1/9/2018,fr
348,148,Naked,James Arthur,28614,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,1/9/2018,fr
349,149,Get It Right (feat. MØ),Diplo,28513,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE,1/9/2018,fr
350,150,Paradis,Orelsan,28290,https://open.spotify.com/track/3qWNgvQTzSbA67Z4r0mX9O,1/9/2018,fr
351,151,"Pierre, feuille, papier, ciseaux",Columbine,28229,https://open.spotify.com/track/0rDp24SRrDTsrVoUdSWZa2,1/9/2018,fr
352,152,Man's Not Hot,Big Shaq,27943,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,1/9/2018,fr
353,153,La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,27907,https://open.spotify.com/track/6ariFR8E7Z4WhjS6riI1Yi,1/9/2018,fr
354,154,Α. Nwaar Is The New Black,Damso,26932,https://open.spotify.com/track/57U26FwUclMqyZ5ylnPpw1,1/9/2018,fr
355,155,Dead ça,Hornet La Frappe,26931,https://open.spotify.com/track/6tiZhqx8IqDxCQXFit6tc0,1/9/2018,fr
356,156,Quand est-ce que ça s'arrête,Orelsan,26793,https://open.spotify.com/track/4oj5EhSEKKpxG3R34btLta,1/9/2018,fr
357,157,Beautiful Trauma,P!nk,26765,https://open.spotify.com/track/2DlIwu1iDTILEMXA7MUotn,1/9/2018,fr
358,158,B. #QuedusaalVie,Damso,26633,https://open.spotify.com/track/4HvYhaXDmmAW6ZmPcgPZca,1/9/2018,fr
359,159,Mehdi,Marwa Loud,26576,https://open.spotify.com/track/7tSrGrv0DI8r5qrD2nHwXp,1/9/2018,fr
360,160,E.L.E.P.H.A.N.T - Bonus Track,Booba,26519,https://open.spotify.com/track/5weGkCsxmc1xFA9mPKF22L,1/9/2018,fr
361,161,Gericault,Lacrim,26477,https://open.spotify.com/track/3kBOLktyP8cJv5PxqYk24z,1/9/2018,fr
362,162,Chasse à l'homme,Niska,26132,https://open.spotify.com/track/7y4ELJ02ZssUMSkJiTfq2o,1/9/2018,fr
363,163,Musique,France Gall,26073,https://open.spotify.com/track/3J7V8Wg2wqqCM3tfpBoSne,1/9/2018,fr
364,164,All The Stars (with SZA),Kendrick Lamar,26042,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr,1/9/2018,fr
365,165,HUMBLE.,Kendrick Lamar,25816,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,1/9/2018,fr
366,166,Déjà trouvé,Dadju,25635,https://open.spotify.com/track/67vgq9l5uvS6JKNOsTQs44,1/9/2018,fr
367,167,Bené,PNL,25514,https://open.spotify.com/track/00X2yv2vrtritPt2CZnUTZ,1/9/2018,fr
368,168,Vitrine,Vald,25463,https://open.spotify.com/track/0NUvPSk4VzBW0ClqgGxNRj,1/9/2018,fr
369,169,Seconde chance,Dadju,25190,https://open.spotify.com/track/7FJ6qIqVu7gO4ETs9gXJSu,1/9/2018,fr
370,170,PDCV (Pas dans cette vie),Dosseh,25133,https://open.spotify.com/track/33N0DD1cmllJxjKQvJkFo2,1/9/2018,fr
371,171,Gramme 2 peuf,Hornet La Frappe,25061,https://open.spotify.com/track/1bPAaKRZSoBWBeeT0idULo,1/9/2018,fr
372,172,Si t'étais là,Louane,24961,https://open.spotify.com/track/0NtPpJFWj9bTxouuSSYSbc,1/9/2018,fr
373,173,Jocelyn Flores,XXXTENTACION,24823,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,1/9/2018,fr
374,174,Kébra,Kaaris,24783,https://open.spotify.com/track/0Od7kN7AfOoVfr4Xb93596,1/9/2018,fr
375,175,Bank Account,21 Savage,24760,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,1/9/2018,fr
376,176,Babacar - Remasterisé,France Gall,24741,https://open.spotify.com/track/0xCWuxvVaWKl15vFrCMFkG,1/9/2018,fr
377,177,Fume à fond,Lorenzo,24730,https://open.spotify.com/track/2fgk04HR0nlgNysfX7fKF0,1/9/2018,fr
378,178,Je te promets,Johnny Hallyday,24664,https://open.spotify.com/track/1zw40jMntljzbGsl0KJboE,1/9/2018,fr
379,179,What About Us,P!nk,24488,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,1/9/2018,fr
380,180,Mauvaise graine,Nekfeu,24460,https://open.spotify.com/track/4kKJ5CjwCtksszPMntho4N,1/9/2018,fr
381,181,All Stars,Martin Solveig,24356,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9,1/9/2018,fr
382,182,Santa's Coming For Us,Sia,24206,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6,1/9/2018,fr
383,183,Ric Flair Drip (& Metro Boomin),Offset,24183,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,1/9/2018,fr
384,184,La vache,Sadek,24128,https://open.spotify.com/track/4fB1rne6IrlH2Xk8YnIjA3,1/9/2018,fr
385,185,Ce soir ne sors pas,Lacrim,23847,https://open.spotify.com/track/5zbPPtpSfA5GQ9C1Ya3rrl,1/9/2018,fr
386,186,Joga O Bum Bum Tam Tam,MC Fioti,23778,https://open.spotify.com/track/58tUwXG7xKE7gzNOp6Msca,1/9/2018,fr
387,187,Bonne meuf,Orelsan,23729,https://open.spotify.com/track/7f0Nl31UzFBI7izAXdfp88,1/9/2018,fr
388,188,More Than You Know,Axwell /\ Ingrosso,23686,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,1/9/2018,fr
389,189,Filthy,Justin Timberlake,23678,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,1/9/2018,fr
390,190,Dans la lune,Sadek,23601,https://open.spotify.com/track/32eqzSOYKNgr3QVFMVlocl,1/9/2018,fr
391,191,MMM,Naza,23497,https://open.spotify.com/track/0Jl9rd0LX2xrZFPEpRYWAT,1/9/2018,fr
392,192,Intuition,Dadju,23437,https://open.spotify.com/track/5Vcr9pirz2iARgvFBZwLhk,1/9/2018,fr
393,193,Pourquoi,Moha La Squale,23411,https://open.spotify.com/track/5lRId0a5He91bSsmbifYhx,1/9/2018,fr
394,194,La 7 - Jack Dani,Timal,23370,https://open.spotify.com/track/313X06ssIRbCGAh8BjSEtg,1/9/2018,fr
395,195,Comme les gens d'ici,Jul,23255,https://open.spotify.com/track/6yCUx8XSrxL7ihPrgjWzJg,1/9/2018,fr
396,196,Maléfique,Djadja & Dinaz,23184,https://open.spotify.com/track/36rJPxwMaQV4EL7N8f8UXO,1/9/2018,fr
397,197,Amour X,Niska,23159,https://open.spotify.com/track/4BwcvkALEWX18xXDgXSVb6,1/9/2018,fr
398,198,Attention,Charlie Puth,23115,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,1/9/2018,fr
399,199,Believer,Imagine Dragons,22841,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,1/9/2018,fr
400,200,Mask Off,Future,22732,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,1/9/2018,fr
401,1,Corazon,Maluma,261479,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,1/9/2018,ar
402,2,Echame La Culpa,Luis Fonsi,249298,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,1/9/2018,ar
403,3,Criminal,Natti Natasha,216735,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,1/9/2018,ar
404,4,Sensualidad,Bad Bunny,208225,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,1/9/2018,ar
405,5,Dejala Que Vuelva (feat. Manuel Turizo),Piso 21,204527,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,1/9/2018,ar
406,6,Downtown,Anitta,180934,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,1/9/2018,ar
407,7,Loca,Cazzu,174933,https://open.spotify.com/track/0vnrhysrKKRdNYFKLAGzRc,1/9/2018,ar
408,8,Se Preparó,Ozuna,169812,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,1/9/2018,ar
409,9,She Don't Give a FO (feat. Khea),Duki,165968,https://open.spotify.com/track/7ehmaSwhEZv4aaJzxsVMGY,1/9/2018,ar
410,10,Mayores,Becky G,153390,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,1/9/2018,ar
411,11,Bella,Wolfine,149995,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE,1/9/2018,ar
412,12,Perro Fiel,Shakira,146326,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,1/9/2018,ar
413,13,Que Va,Alex Sensation,144910,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,1/9/2018,ar
414,14,Suena El Dembow,Joey Montana,142498,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,1/9/2018,ar
415,15,Báilame - Remix,Nacho,133741,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,1/9/2018,ar
